Base Currency,Currency,Exchange Rate
MOP,MUR,5.758896
MOP,MVR,1.926772
MOP,MWK,217.531034
MOP,MXN,2.244304
MOP,MYR,0.506182
MOP,MZN,7.971161
MOP,NAD,2.066721
MOP,NGN,180.317691
MOP,NIO,4.584662
MOP,NOK,1.257551
MOP,NPR,17.951247
MOP,NZD,0.216624
MOP,OMR,0.047964
MOP,PAB,0.124744
MOP,PEN,0.419439
MOP,PGK,0.531141
MOP,PHP,7.351481
MOP,PKR,34.964871
MOP,PLN,0.448591
MOP,PYG,832.961937
MOP,QAR,0.454067
MOP,RON,0.541265
MOP,RSD,12.464839
MOP,RUB,9.925415
MOP,RWF,181.974552
MOP,SAR,0.467788
MOP,SBD,1.010673
MOP,SCR,1.775385
MOP,SDG,55.77478
MOP,SEK,1.149616
MOP,SGD,0.160371
MOP,SHP,0.092675
MOP,SLE,2.992925
MOP,SLL,2992.925194
MOP,SOS,71.204065
MOP,SRD,4.747529
MOP,SSP,588.931357
MOP,STN,2.602676
MOP,SYP,1371.551062
MOP,SZL,2.066721
MOP,THB,3.938549
MOP,TJS,1.154537
MOP,TMT,0.436595
MOP,TND,0.360357
MOP,TOP,0.299132
MOP,TRY,5.359384
MOP,TTD,0.846386
MOP,TVD,0.186792
MOP,TWD,3.913908
MOP,TZS,308.382325
MOP,UAH,5.279514
MOP,UGX,452.223378
MOP,USD,0.124744
MOP,UYU,4.886927
MOP,UZS,1510.705008
MOP,VES,37.594078
MOP,VND,3264.702624
MOP,VUV,15.048437
MOP,WST,0.344009
MOP,XAF,69.683421
MOP,XCD,0.336808
MOP,XCG,0.223291
MOP,XDR,0.0904
MOP,XOF,69.683421
MOP,XPF,12.67684
MOP,YER,29.716075
MOP,ZAR,2.066685
MOP,ZMW,2.76834
MOP,ZWG,3.240925
MOP,ZWL,3.240925
MRU,MRU,1
MRU,AED,0.092329
MRU,AFN,1.658216
MRU,ALL,2.06916
MRU,AMD,9.571889
MRU,ANG,0.045002
MRU,AOA,23.076852
MRU,ARS,36.510663
MRU,AUD,0.037492
MRU,AWG,0.045002
MRU,AZN,0.042671
MRU,BAM,0.04182
MRU,BBD,0.050282
MRU,BDT,3.069821
MRU,BGN,0.04182
MRU,BHD,0.009453
MRU,BIF,74.309114
MRU,BMD,0.025141
MRU,BND,0.032229
MRU,BOB,0.173834
MRU,BRL,0.137499
MRU,BSD,0.025141
MRU,BTN,2.256033
MRU,BWP,0.337981
MRU,BYN,0.073733
MRU,BZD,0.050282
MRU,CAD,0.034381
MRU,CDF,57.253088
MRU,CHF,0.019889
MRU,CLF,0.000572
MRU,CLP,22.613569
MRU,CNH,0.175431
MRU,CNY,0.176009
MRU,COP,94.656763
MRU,CRC,12.466463
MRU,CUP,0.603378
MRU,CVE,2.357698
MRU,CZK,0.518323
MRU,DJF,4.46804
MRU,DKK,0.159519
MRU,DOP,1.582198
MRU,DZD,3.252311
MRU,EGP,1.197285
MRU,ERN,0.377111
MRU,ETB,3.89884
MRU,EUR,0.021382
MRU,FJD,0.057076
MRU,FKP,0.018647
MRU,FOK,0.159519
MRU,GBP,0.018647
MRU,GEL,0.067671
MRU,GGP,0.018647
MRU,GHS,0.263091
MRU,GIP,0.018647
MRU,GMD,1.843845
MRU,GNF,219.429509
MRU,GTQ,0.192517
MRU,GYD,5.251042
MRU,HKD,0.195377
MRU,HNL,0.661632
MRU,HRK,0.161104
MRU,HTG,3.289079
MRU,HUF,8.260776
MRU,IDR,425.888889
MRU,ILS,0.080044
MRU,IMP,0.018647
MRU,INR,2.256033
MRU,IQD,32.891059
MRU,IRR,1067.96356
MRU,ISK,3.146962
MRU,JEP,0.018647
MRU,JMD,3.98743
MRU,JOD,0.017825
MRU,JPY,3.929468
MRU,KES,3.238754
MRU,KGS,2.195898
MRU,KHR,100.669822
MRU,KID,0.037492
MRU,KMF,10.519309
MRU,KRW,36.160377
MRU,KWD,0.007706
MRU,KYD,0.020951
MRU,KZT,12.664321
MRU,LAK,543.981615
MRU,LBP,2250.097663
MRU,LKR,7.773195
MRU,LRD,4.461502
MRU,LSL,0.416585
MRU,LYD,0.135721
MRU,MAD,0.229019
MRU,MDL,0.420839
MRU,MGA,114.876242
MRU,MKD,1.318204
MRU,MMK,52.766923
MRU,MNT,89.265895
MRU,MOP,0.201238
MRU,MUR,1.158415
MRU,MVR,0.388077
MRU,MWK,43.54014
MRU,MXN,0.451925
MRU,MYR,0.101837
MRU,MZN,1.604424
MRU,NAD,0.416585
MRU,NGN,36.321888
MRU,NIO,0.923563
MRU,NOK,0.252354
MRU,NPR,3.609653
MRU,NZD,0.043425
MRU,OMR,0.009667
MRU,PAB,0.025141
MRU,PEN,0.084422
MRU,PGK,0.106884
MRU,PHP,1.477926
MRU,PKR,7.066156
MRU,PLN,0.090451
MRU,PYG,165.505137
MRU,QAR,0.091512
MRU,RON,0.108999
MRU,RSD,2.511624
MRU,RUB,2.003994
MRU,RWF,36.543416
MRU,SAR,0.094278
MRU,SBD,0.204801
MRU,SCR,0.363434
MRU,SDG,13.659469
MRU,SEK,0.231112
MRU,SGD,0.032229
MRU,SHP,0.018647
MRU,SLE,0.603736
MRU,SLL,603.735824
MRU,SOS,14.323036
MRU,SRD,0.955552
MRU,SSP,114.123581
MRU,STN,0.523862
MRU,SYP,276.211597
MRU,SZL,0.416585
MRU,THB,0.791043
MRU,TJS,0.231221
MRU,TMT,0.087898
MRU,TND,0.072526
MRU,TOP,0.060273
MRU,TRY,1.078351
MRU,TTD,0.170465
MRU,TVD,0.037492
MRU,TWD,0.788014
MRU,TZS,61.845821
MRU,UAH,1.062656
MRU,UGX,91.008978
MRU,USD,0.025141
MRU,UYU,0.982698
MRU,UZS,303.483057
MRU,VES,7.576703
MRU,VND,652.425913
MRU,VUV,2.997781
MRU,WST,0.069408
MRU,XAF,14.025745
MRU,XCD,0.06788
MRU,XCG,0.045002
MRU,XDR,0.018244
MRU,XOF,14.025745
MRU,XPF,2.55157
MRU,YER,5.983555
MRU,ZAR,0.416585
MRU,ZMW,0.556193
MRU,ZWG,0.653174
MRU,ZWL,0.653175
MUR,MUR,1
MUR,AED,0.07958
MUR,AFN,1.425422
MUR,ALL,1.786315
MUR,AMD,8.262955
MUR,ANG,0.038788
MUR,AOA,20.136202
MUR,ARS,31.469079
MUR,AUD,0.032438
MUR,AWG,0.038788
MUR,AZN,0.036816
MUR,BAM,0.036087
MUR,BBD,0.043338
MUR,BDT,2.642039
MUR,BGN,0.036087
MUR,BHD,0.008148
MUR,BIF,64.147687
MUR,BMD,0.021669
MUR,BND,0.027814
MUR,BOB,0.150107
MUR,BRL,0.118588
MUR,BSD,0.021669
MUR,BTN,1.938704
MUR,BWP,0.289248
MUR,BYN,0.06353
MUR,BZD,0.043338
MUR,CAD,0.029649
MUR,CDF,49.423808
MUR,CHF,0.017182
MUR,CLF,0.000496
MUR,CLP,19.621171
MUR,CNH,0.151897
MUR,CNY,0.152216
MUR,COP,81.626472
MUR,CRC,10.758764
MUR,CUP,0.520061
MUR,CVE,2.034517
MUR,CZK,0.446573
MUR,DJF,3.85107
MUR,DKK,0.137653
MUR,DOP,1.366033
MUR,DZD,2.805454
MUR,EGP,1.031697
MUR,ERN,0.325038
MUR,ETB,3.365678
MUR,EUR,0.018451
MUR,FJD,0.049213
MUR,FKP,0.016166
MUR,FOK,0.138259
MUR,GBP,0.016104
MUR,GEL,0.058417
MUR,GGP,0.016166
MUR,GHS,0.226748
MUR,GIP,0.016166
MUR,GMD,1.592053
MUR,GNF,189.185161
MUR,GTQ,0.166136
MUR,GYD,4.532974
MUR,HKD,0.168588
MUR,HNL,0.57128
MUR,HRK,0.13902
MUR,HTG,2.839301
MUR,HUF,7.070004
MUR,IDR,361.193141
MUR,ILS,0.068985
MUR,IMP,0.016166
MUR,INR,1.93877
MUR,IQD,28.393302
MUR,IRR,921.9595
MUR,ISK,2.713125
MUR,JEP,0.016166
MUR,JMD,3.449064
MUR,JOD,0.015363
MUR,JPY,3.394091
MUR,KES,2.791505
MUR,KGS,1.895613
MUR,KHR,86.903743
MUR,KID,0.032566
MUR,KMF,9.077376
MUR,KRW,31.158072
MUR,KWD,0.006616
MUR,KYD,0.018058
MUR,KZT,10.94829
MUR,LAK,469.25694
MUR,LBP,1939.392395
MUR,LKR,6.702652
MUR,LRD,3.857588
MUR,LSL,0.360421
MUR,LYD,0.117161
MUR,MAD,0.197564
MUR,MDL,0.363408
MUR,MGA,99.167945
MUR,MKD,1.136132
MUR,MMK,45.506587
MUR,MNT,77.058829
MUR,MOP,0.173644
MUR,MRU,0.863252
MUR,MVR,0.334812
MUR,MWK,37.642882
MUR,MXN,0.388392
MUR,MYR,0.087734
MUR,MZN,1.382887
MUR,NAD,0.360421
MUR,NGN,31.299052
MUR,NIO,0.796687
MUR,NOK,0.218309
MUR,NPR,3.101926
MUR,NZD,0.037657
MUR,OMR,0.008332
MUR,PAB,0.021669
MUR,PEN,0.072863
MUR,PGK,0.092277
MUR,PHP,1.27139
MUR,PKR,6.089311
MUR,PLN,0.077885
MUR,PYG,143.780562
MUR,QAR,0.078876
MUR,RON,0.093952
MUR,RSD,2.16597
MUR,RUB,1.73714
MUR,RWF,31.545511
MUR,SAR,0.081259
MUR,SBD,0.176548
MUR,SCR,0.308148
MUR,SDG,11.788224
MUR,SEK,0.199754
MUR,SGD,0.027815
MUR,SHP,0.016166
MUR,SLE,0.520347
MUR,SLL,520.346898
MUR,SOS,12.364404
MUR,SRD,0.824883
MUR,SSP,99.868752
MUR,STN,0.452053
MUR,SYP,238.777144
MUR,SZL,0.360421
MUR,THB,0.684649
MUR,TJS,0.199285
MUR,TMT,0.075758
MUR,TND,0.062497
MUR,TOP,0.052034
MUR,TRY,0.930944
MUR,TTD,0.146969
MUR,TVD,0.032566
MUR,TWD,0.677638
MUR,TZS,53.419089
MUR,UAH,0.917555
MUR,UGX,78.392272
MUR,USD,0.021669
MUR,UYU,0.848645
MUR,UZS,261.986829
MUR,VES,6.530501
MUR,VND,561.524067
MUR,VUV,2.599367
MUR,WST,0.05998
MUR,XAF,12.103169
MUR,XCD,0.058507
MUR,XCG,0.038788
MUR,XDR,0.015725
MUR,XOF,12.103169
MUR,XPF,2.201814
MUR,YER,5.163005
MUR,ZAR,0.359085
MUR,ZMW,0.479512
MUR,ZWG,0.562981
MUR,ZWL,0.562984
MVR,MVR,1
MVR,AED,0.237934
MVR,AFN,4.257366
MVR,ALL,5.335283
MVR,AMD,24.664932
MVR,ANG,0.11597
MVR,AOA,59.464645
MVR,ARS,94.088273
MVR,AUD,0.096818
MVR,AWG,0.11597
MVR,AZN,0.109959
MVR,BAM,0.107805
MVR,BBD,0.129576
MVR,BDT,7.914699
MVR,BGN,0.107805
MVR,BHD,0.02436
MVR,BIF,191.480409
MVR,BMD,0.064788
MVR,BND,0.083195
MVR,BOB,0.448332
MVR,BRL,0.354604
MVR,BSD,0.064788
MVR,BTN,5.817862
MVR,BWP,0.866308
MVR,BYN,0.189926
MVR,BZD,0.129576
MVR,CAD,0.088657
MVR,CDF,147.530282
MVR,CHF,0.051316
MVR,CLF,0.001482
MVR,CLP,58.567842
MVR,CNH,0.45308
MVR,CNY,0.453575
MVR,COP,243.797822
MVR,CRC,32.133754
MVR,CUP,1.55491
MVR,CVE,6.077799
MVR,CZK,1.336012
MVR,DJF,11.514176
MVR,DKK,0.411216
MVR,DOP,4.080003
MVR,DZD,8.379187
MVR,EGP,3.083839
MVR,ERN,0.971819
MVR,ETB,10.046566
MVR,EUR,0.05512
MVR,FJD,0.147041
MVR,FKP,0.048086
MVR,FOK,0.411216
MVR,GBP,0.048086
MVR,GEL,0.174376
MVR,GGP,0.048086
MVR,GHS,0.677936
MVR,GIP,0.048086
MVR,GMD,4.751237
MVR,GNF,565.427964
MVR,GTQ,0.496207
MVR,GYD,13.530933
MVR,HKD,0.503887
MVR,HNL,1.70627
MVR,HRK,0.415301
MVR,HTG,8.475329
MVR,HUF,21.251623
MVR,IDR,1088.067642
MVR,ILS,0.206569
MVR,IMP,0.048086
MVR,INR,5.817864
MVR,IQD,84.753983
MVR,IRR,2751.938655
MVR,ISK,8.11212
MVR,JEP,0.048086
MVR,JMD,10.301515
MVR,JOD,0.045935
MVR,JPY,10.140588
MVR,KES,8.344418
MVR,KGS,5.658411
MVR,KHR,259.406923
MVR,KID,0.096818
MVR,KMF,27.117227
MVR,KRW,93.424098
MVR,KWD,0.019881
MVR,KYD,0.05399
MVR,KZT,32.700005
MVR,LAK,1401.544297
MVR,LBP,5798.519865
MVR,LKR,20.040296
MVR,LRD,11.521659
MVR,LSL,1.072511
MVR,LYD,0.349727
MVR,MAD,0.590076
MVR,MDL,1.085416
MVR,MGA,296.014146
MVR,MKD,3.396743
MVR,MMK,135.916514
MVR,MNT,230.021175
MVR,MOP,0.519003
MVR,MRU,2.576809
MVR,MUR,2.98676
MVR,MWK,112.194631
MVR,MXN,1.164364
MVR,MYR,0.262733
MVR,MZN,4.134295
MVR,NAD,1.072511
MVR,NGN,93.639667
MVR,NIO,2.379505
MVR,NOK,0.652006
MVR,NPR,9.308579
MVR,NZD,0.112201
MVR,OMR,0.024911
MVR,PAB,0.064788
MVR,PEN,0.217623
MVR,PGK,0.275609
MVR,PHP,3.815601
MVR,PKR,18.18725
MVR,PLN,0.23292
MVR,PYG,429.436423
MVR,QAR,0.235828
MVR,RON,0.280981
MVR,RSD,6.469218
MVR,RUB,5.161407
MVR,RWF,94.165409
MVR,SAR,0.242955
MVR,SBD,0.527307
MVR,SCR,0.93129
MVR,SDG,35.197811
MVR,SEK,0.59616
MVR,SGD,0.083195
MVR,SHP,0.048086
MVR,SLE,1.555704
MVR,SLL,1555.703802
MVR,SOS,36.90773
MVR,SRD,2.462276
MVR,SSP,294.07314
MVR,STN,1.350438
MVR,SYP,713.174919
MVR,SZL,1.072511
MVR,THB,2.047139
MVR,TJS,0.59581
MVR,TMT,0.226496
MVR,TND,0.18687
MVR,TOP,0.155559
MVR,TRY,2.78203
MVR,TTD,0.439372
MVR,TVD,0.096818
MVR,TWD,2.030879
MVR,TZS,159.364879
MVR,UAH,2.738819
MVR,UGX,234.512773
MVR,USD,0.064788
MVR,UYU,2.534691
MVR,UZS,782.017964
MVR,VES,19.525214
MVR,VND,1689.154106
MVR,VUV,7.770964
MVR,WST,0.179148
MVR,XAF,36.156302
MVR,XCD,0.174927
MVR,XCG,0.11597
MVR,XDR,0.047015
MVR,XOF,36.156302
MVR,XPF,6.577571
MVR,YER,15.420607
MVR,ZAR,1.072511
MVR,ZMW,1.433202
MVR,ZWG,1.683236
MVR,ZWL,1.683237
MWK,MWK,1
MWK,AED,0.002113
MWK,AFN,0.038085
MWK,ALL,0.047523
MWK,AMD,0.219841
MWK,ANG,0.00103
MWK,AOA,0.534912
MWK,ARS,0.835545
MWK,AUD,0.000857
MWK,AWG,0.00103
MWK,AZN,0.00098
MWK,BAM,0.000955
MWK,BBD,0.001151
MWK,BDT,0.070293
MWK,BGN,0.000955
MWK,BHD,0.000216
MWK,BIF,1.70668
MWK,BMD,0.000575
MWK,BND,0.000737
MWK,BOB,0.003993
MWK,BRL,0.003141
MWK,BSD,0.000575
MWK,BTN,0.051528
MWK,BWP,0.007705
MWK,BYN,0.001694
MWK,BZD,0.001151
MWK,CAD,0.000785
MWK,CDF,1.31495
MWK,CHF,0.000454
MWK,CLF,1.3e-05
MWK,CLP,0.519174
MWK,CNH,0.004004
MWK,CNY,0.004028
MWK,COP,2.174012
MWK,CRC,0.286321
MWK,CUP,0.013808
MWK,CVE,0.053838
MWK,CZK,0.011826
MWK,DJF,0.102251
MWK,DKK,0.003643
MWK,DOP,0.036339
MWK,DZD,0.074697
MWK,EGP,0.027417
MWK,ERN,0.00863
MWK,ETB,0.089546
MWK,EUR,0.000488
MWK,FJD,0.001308
MWK,FKP,0.000426
MWK,FOK,0.003643
MWK,GBP,0.000426
MWK,GEL,0.001554
MWK,GGP,0.000426
MWK,GHS,0.006024
MWK,GIP,0.000426
MWK,GMD,0.042294
MWK,GNF,5.025845
MWK,GTQ,0.004422
MWK,GYD,0.120602
MWK,HKD,0.004463
MWK,HNL,0.015196
MWK,HRK,0.003679
MWK,HTG,0.075541
MWK,HUF,0.188343
MWK,IDR,9.777778
MWK,ILS,0.001818
MWK,IMP,0.000426
MWK,INR,0.051529
MWK,IQD,0.755419
MWK,IRR,24.528117
MWK,ISK,0.071876
MWK,JEP,0.000426
MWK,JMD,0.091581
MWK,JOD,0.000408
MWK,JPY,0.089837
MWK,KES,0.074168
MWK,KGS,0.050434
MWK,KHR,2.312114
MWK,KID,0.000857
MWK,KMF,0.240207
MWK,KRW,0.826543
MWK,KWD,0.000177
MWK,KYD,0.000479
MWK,KZT,0.290866
MWK,LAK,12.493779
MWK,LBP,51.493399
MWK,LKR,0.177985
MWK,LRD,0.102469
MWK,LSL,0.009504
MWK,LYD,0.003117
MWK,MAD,0.00526
MWK,MDL,0.009666
MWK,MGA,2.638401
MWK,MKD,0.030282
MWK,MMK,1.211914
MWK,MNT,2.050199
MWK,MOP,0.004597
MWK,MRU,0.022967
MWK,MUR,0.026566
MWK,MVR,0.008913
MWK,MXN,0.010316
MWK,MYR,0.002338
MWK,MZN,0.036737
MWK,NAD,0.009504
MWK,NGN,0.830916
MWK,NIO,0.021212
MWK,NOK,0.00577
MWK,NPR,0.082444
MWK,NZD,0.000993
MWK,OMR,0.000221
MWK,PAB,0.000575
MWK,PEN,0.001939
MWK,PGK,0.002455
MWK,PHP,0.033931
MWK,PKR,0.162291
MWK,PLN,0.00207
MWK,PYG,3.801203
MWK,QAR,0.002094
MWK,RON,0.002488
MWK,RSD,0.057685
MWK,RUB,0.046289
MWK,RWF,0.838026
MWK,SAR,0.002158
MWK,SBD,0.004704
MWK,SCR,0.008177
MWK,SDG,0.313734
MWK,SEK,0.005281
MWK,SGD,0.000737
MWK,SHP,0.000426
MWK,SLE,0.013869
MWK,SLL,13.869246
MWK,SOS,0.328962
MWK,SRD,0.021946
MWK,SSP,2.654358
MWK,STN,0.011962
MWK,SYP,6.343851
MWK,SZL,0.009504
MWK,THB,0.018098
MWK,TJS,0.005312
MWK,TMT,0.002019
MWK,TND,0.00166
MWK,TOP,0.001385
MWK,TRY,0.024664
MWK,TTD,0.003916
MWK,TVD,0.000857
MWK,TWD,0.018037
MWK,TZS,1.419107
MWK,UAH,0.024397
MWK,UGX,2.082544
MWK,USD,0.000575
MWK,UYU,0.02257
MWK,UZS,6.970175
MWK,VES,0.173397
MWK,VND,14.98454
MWK,VUV,0.068866
MWK,WST,0.001594
MWK,XAF,0.320276
MWK,XCD,0.001553
MWK,XCG,0.00103
MWK,XDR,0.000418
MWK,XOF,0.320276
MWK,XPF,0.058265
MWK,YER,0.137426
MWK,ZAR,0.009504
MWK,ZMW,0.012739
MWK,ZWG,0.014948
MWK,ZWL,0.014948
MXN,MXN,1
MXN,AED,0.204068
MXN,AFN,3.648183
MXN,ALL,4.583498
MXN,AMD,21.177278
MXN,ANG,0.099464
MXN,AOA,52.215679
MXN,ARS,80.696506
MXN,AUD,0.08326
MXN,AWG,0.099464
MXN,AZN,0.09444
MXN,BAM,0.092556
MXN,BBD,0.111133
MXN,BDT,6.799159
MXN,BGN,3.56451
MXN,BHD,0.020893
MXN,BIF,164.68932
MXN,BMD,0.055567
MXN,BND,0.071455
MXN,BOB,0.38525
MXN,BRL,0.304599
MXN,BSD,0.055567
MXN,BTN,4.994331
MXN,BWP,0.747856
MXN,BYN,0.163072
MXN,BZD,0.111133
MXN,CAD,0.076193
MXN,CDF,126.589552
MXN,CHF,0.044065
MXN,CLF,0.001271
MXN,CLP,50.225818
MXN,CNH,0.387791
MXN,CNY,0.3899
MXN,COP,209.311229
MXN,CRC,27.601985
MXN,CUP,1.333597
MXN,CVE,5.218091
MXN,CZK,1.145226
MXN,DJF,9.875341
MXN,DKK,0.353049
MXN,DOP,3.505693
MXN,DZD,7.195749
MXN,EGP,2.6513
MXN,ERN,0.833498
MXN,ETB,8.619411
MXN,EUR,0.047323
MXN,FJD,0.126309
MXN,FKP,0.041288
MXN,FOK,0.353049
MXN,GBP,0.041288
MXN,GEL,0.149634
MXN,GGP,0.041288
MXN,GHS,0.58171
MXN,GIP,0.041288
MXN,GMD,4.096286
MXN,GNF,485.715048
MXN,GTQ,0.426237
MXN,GYD,11.618493
MXN,HKD,0.432595
MXN,HNL,1.466253
MXN,HRK,0.356557
MXN,HTG,7.270896
MXN,HUF,18.213467
MXN,IDR,928.811792
MXN,ILS,0.176964
MXN,IMP,0.041288
MXN,INR,4.996554
MXN,IQD,72.802575
MXN,IRR,2423.285714
MXN,ISK,6.970258
MXN,JEP,0.041288
MXN,JMD,8.862361
MXN,JOD,0.039397
MXN,JPY,8.709859
MXN,KES,7.167915
MXN,KGS,4.856284
MXN,KHR,223.197368
MXN,KID,0.08326
MXN,KMF,23.28148
MXN,KRW,80.273607
MXN,KWD,0.017024
MXN,KYD,0.046305
MXN,KZT,28.050575
MXN,LAK,1206.418231
MXN,LBP,4973.205205
MXN,LKR,17.166052
MXN,LRD,9.913223
MXN,LSL,0.920637
MXN,LYD,0.30031
MXN,MAD,0.506417
MXN,MDL,0.930458
MXN,MGA,253.179104
MXN,MKD,2.909242
MXN,MMK,116.782236
MXN,MNT,196.492279
MXN,MOP,0.445573
MXN,MRU,2.212758
MXN,MUR,2.574773
MXN,MVR,0.858838
MXN,MWK,96.937113
MXN,MYR,0.225741
MXN,MZN,3.552133
MXN,NAD,0.920637
MXN,NGN,80.382421
MXN,NIO,2.043564
MXN,NOK,0.560219
MXN,NPR,7.990929
MXN,NZD,0.096513
MXN,OMR,0.021365
MXN,PAB,0.055567
MXN,PEN,0.186978
MXN,PGK,0.236751
MXN,PHP,3.276401
MXN,PKR,15.58237
MXN,PLN,0.199754
MXN,PYG,371.285355
MXN,QAR,0.202262
MXN,RON,0.241235
MXN,RSD,5.552308
MXN,RUB,4.424041
MXN,RWF,81.092195
MXN,SAR,0.208375
MXN,SBD,0.45009
MXN,SCR,0.791423
MXN,SDG,24.836018
MXN,SEK,0.51213
MXN,SGD,0.071456
MXN,SHP,0.041288
MXN,SLE,1.333188
MXN,SLL,1333.187084
MXN,SOS,31.706542
MXN,SRD,2.114033
MXN,SSP,262.588755
MXN,STN,1.159418
MXN,SYP,611.357444
MXN,SZL,0.920637
MXN,THB,1.755067
MXN,TJS,0.512286
MXN,TMT,0.194314
MXN,TND,0.160543
MXN,TOP,0.133219
MXN,TRY,2.387047
MXN,TTD,0.377476
MXN,TVD,0.08326
MXN,TWD,1.744548
MXN,TZS,137.42256
MXN,UAH,2.35284
MXN,UGX,201.520816
MXN,USD,0.055567
MXN,UYU,2.178298
MXN,UZS,678.52
MXN,VES,16.74615
MXN,VND,1448.910941
MXN,VUV,6.701726
MXN,WST,0.153199
MXN,XAF,31.041974
MXN,XCD,0.15003
MXN,XCG,0.099464
MXN,XDR,0.040307
MXN,XOF,31.041974
MXN,XPF,5.64717
MXN,YER,13.245626
MXN,ZAR,0.920639
MXN,ZMW,1.233635
MXN,ZWG,1.443658
MXN,ZWL,1.443659
MYR,MYR,1
MYR,AED,0.905244
MYR,AFN,16.1679
MYR,ALL,20.312891
MYR,AMD,93.978777
MYR,ANG,0.441222
MYR,AOA,226.737952
MYR,ARS,357.96891
MYR,AUD,0.36891
MYR,AWG,0.441222
MYR,AZN,0.418535
MYR,BAM,0.410461
MYR,BBD,0.492985
MYR,BDT,30.144648
MYR,BGN,1.130099
MYR,BHD,0.092681
MYR,BIF,730.84466
MYR,BMD,0.246493
MYR,BND,0.316833
MYR,BOB,1.70733
MYR,BRL,1.349893
MYR,BSD,0.246493
MYR,BTN,22.141829
MYR,BWP,3.333791
MYR,BYN,0.722157
MYR,BZD,0.492985
MYR,CAD,0.337662
MYR,CDF,561.768657
MYR,CHF,0.195384
MYR,CLF,0.005631
MYR,CLP,222.568626
MYR,CNH,1.724696
MYR,CNY,1.7319
MYR,COP,927.615069
MYR,CRC,122.324988
MYR,CUP,5.915823
MYR,CVE,23.140825
MYR,CZK,5.084247
MYR,DJF,43.806915
MYR,DKK,1.565677
MYR,DOP,15.536333
MYR,DZD,31.889751
MYR,EGP,11.750974
MYR,ERN,3.697389
MYR,ETB,38.250508
MYR,EUR,0.209866
MYR,FJD,0.559542
MYR,FKP,0.183139
MYR,FOK,1.565677
MYR,GBP,0.183186
MYR,GEL,0.664035
MYR,GGP,0.183139
MYR,GHS,2.575774
MYR,GIP,0.183139
MYR,GMD,18.117208
MYR,GNF,2150.771429
MYR,GTQ,1.888975
MYR,GYD,51.559589
MYR,HKD,1.918034
MYR,HNL,6.498057
MYR,HRK,1.581232
MYR,HTG,32.266181
MYR,HUF,80.867501
MYR,IDR,4109.392316
MYR,ILS,0.783937
MYR,IMP,0.183139
MYR,INR,22.141849
MYR,IQD,323.077253
MYR,IRR,10753.857143
MYR,ISK,30.882205
MYR,JEP,0.183139
MYR,JMD,39.275633
MYR,JOD,0.174763
MYR,JPY,38.61354
MYR,KES,31.747636
MYR,KGS,21.550816
MYR,KHR,990.486842
MYR,KID,0.368677
MYR,KMF,103.247081
MYR,KRW,355.754641
MYR,KWD,0.07512
MYR,KYD,0.20541
MYR,KZT,124.107004
MYR,LAK,5346.55926
MYR,LBP,22061.089679
MYR,LKR,76.086738
MYR,LRD,43.932821
MYR,LSL,4.088913
MYR,LYD,1.33269
MYR,MAD,2.244857
MYR,MDL,4.123536
MYR,MGA,1123.537313
MYR,MKD,12.905368
MYR,MMK,517.550163
MYR,MNT,871.261382
MYR,MOP,1.975574
MYR,MRU,9.819593
MYR,MUR,11.398301
MYR,MVR,3.806153
MYR,MWK,427.710227
MYR,MXN,4.431352
MYR,MZN,15.751622
MYR,NAD,4.088913
MYR,NGN,356.548044
MYR,NIO,9.056562
MYR,NOK,2.48337
MYR,NPR,35.426927
MYR,NZD,0.427645
MYR,OMR,0.094776
MYR,PAB,0.246493
MYR,PEN,0.828508
MYR,PGK,1.049218
MYR,PHP,14.522286
MYR,PKR,69.071003
MYR,PLN,0.886251
MYR,PYG,1645.435014
MYR,QAR,0.897233
MYR,RON,1.069486
MYR,RSD,24.602751
MYR,RUB,19.566698
MYR,RWF,358.461905
MYR,SAR,0.924347
MYR,SBD,2.004073
MYR,SCR,3.568807
MYR,SDG,110.215227
MYR,SEK,2.271067
MYR,SGD,0.316833
MYR,SHP,0.183139
MYR,SLE,5.914008
MYR,SLL,5914.004327
MYR,SOS,140.704673
MYR,SRD,9.381481
MYR,SSP,1137.902377
MYR,STN,5.141706
MYR,SYP,2709.364249
MYR,SZL,4.088913
MYR,THB,7.779987
MYR,TJS,2.272496
MYR,TMT,0.861974
MYR,TND,0.704635
MYR,TOP,0.592593
MYR,TRY,10.589703
MYR,TTD,1.671642
MYR,TVD,0.368677
MYR,TWD,7.734475
MYR,TZS,607.072581
MYR,UAH,10.426296
MYR,UGX,896.154762
MYR,USD,0.246493
MYR,UYU,9.653656
MYR,UZS,3011.08
MYR,VES,74.285753
MYR,VND,6441.961722
MYR,VUV,29.726143
MYR,WST,0.681467
MYR,XAF,137.662775
MYR,XCD,0.66553
MYR,XCG,0.441222
MYR,XDR,0.178597
MYR,XOF,137.662775
MYR,XPF,25.043676
MYR,YER,58.70127
MYR,ZAR,4.088927
MYR,ZMW,5.478277
MYR,ZWG,6.404051
MYR,ZWL,6.404055
MZN,MZN,1
MZN,AED,0.057506
MZN,AFN,1.033527
MZN,ALL,1.289659
MZN,AMD,5.965935
MZN,ANG,0.028029
MZN,AOA,14.509773
MZN,ARS,22.740001
MZN,AUD,0.023395
MZN,AWG,0.028029
MZN,AZN,0.026596
MZN,BAM,0.02606
MZN,BBD,0.031317
